OPIS_ID|OPIS_DANE|OPIS_AUTOR|OPIS_TYTUL|OPIS_WYDAWCA|OPIS_MWYD|OPIS_RWYD|ZKS_SYGNAT|RKS_TEKST
163|001  amol2000080  a811.162.1'374100  a6130245  aWielki słownik poprawnej polszczyzny PWNcpod. red. Andrzeja Markowskiego ; oprac. haseł Lidia Drabik [et al.]260  aWarszawabWydaw. Naukowe PWNc2004300  aXLIX, [3], 1708 s.
c24 cm
edysk optyczny (|Markowski, Andrzej (1948- ). Red.|Wielki słownik poprawnej polszczyzny PWN|Wydaw. Naukowe PWN|Warszawa|2004|słowniki językowe|Wydawnictwa informacyjne
162|001  amol2000080  a811.162.1'373.45'374100  a6125245  aWielki słownik wyrazów obcych PWNcpod red. Mirosława Bańki ; oprac. haseł Alina Gałązka, Rafał Sarna, Izabella Strasz ; okresowo Jolanta Adamska [et al.]250  aWyd. 1, 1. dodr260  aWarszawa
b|Bańko, Mirosław. Red.|Wielki słownik wyrazów obcych PWN|Wydawnictwo Naukowe PWN|Warszawa|2005|słowniki językowe|Wydawnictwa informacyjne
294|001  amol2000080  a811.162.1'373.421'374100  a6292245  aSłownik synonimówcZofia Kurzowa [et al.] ; pod red. nauk. Zofii Kurzowej250  aWyd. 4260  aWarszawabWydawnictwo Naukowe PWNc2006300  a530, [2] s.c22 cm500  aBibliogr. s. 21650  a329|Kurzowa, Zofia (1931-2003). Red.|Słownik synonimów|Wydawnictwo Naukowe PWN|Warszawa|2006|słowniki językowe|Wydawnictwa informacyjne
175|001  amol2000080  a821.162.1:821.111]'374100  a6148245  aLongman: Słownik współczesny angielsko-polski, polsko-angielski250  a4-th impr.260  aHarlowbLongmanccop. 2006300  aIX [1], 1039, [1] s.bil.c22 cmeDysk optyczny CD-Rom650  a233650|Fisiak, Jacek (1936- ), et al.|Longman: Słownik współczesny angielsko-polski, pol|Longman|Harlow|cop. 2006|słowniki językowe|Wydawnictwa informacyjne
175|001  amol2000080  a821.162.1:821.111]'374100  a6148245  aLongman: Słownik współczesny angielsko-polski, polsko-angielski250  a4-th impr.260  aHarlowbLongmanccop. 2006300  aIX [1], 1039, [1] s.bil.c22 cmeDysk optyczny CD-Rom650  a233650|Fisiak, Jacek (1936- ), et al.|Longman: Słownik współczesny angielsko-polski, pol|Longman|Harlow|cop. 2006|słowniki językowe|Wydawnictwa informacyjne
183|001  amol2000080  a27-23/-24100  a6159245  aPismo Święte Starego i Nowego Testamentu
bw przekładzie z języków oryginalnych
coprac. zespół biblistów polskich z inicjatywy Benedyktynów Tynieckich ; [red.  Kazimierz Dynarski ; red. nauk. Lech Stachowiak|Dynarski, Kazimierz. Red.|Pismo Święte Starego i Nowego Testamentu : w przek|Wydawnictwo Pallottinum|Poznań|2003|religie|Naukowe i popularnonaukowe
182|001  amol2000080  a821.134.2(729.1)-3100  a6157245  aBrudna trylogia o HawaniecPedro Juan Gutiérrez ; tł. Piotr Fornelski260  aPoznańbZysk i S-ka, Wydaw.ccop. 2004300  a379, [1] s.c20 cm440  a2xv500  aTyt. oryg.: "Trilogia sucia de La H|Gutiérrez, Pedro Juan (1950- ).|Brudna trylogia o Hawanie|Zysk i S-ka, Wydaw.|Poznań|cop. 2004|beletrystyka |Beletrystyka
184|001  amol2000080  a726.8A/Z:718](438):94(438).07/.08"18/19"A/Z:929-052100  a5992245  aAlejami Starego CmentarzacAntoni Sypek260  aTarnówbKomitet Opieki nad Starym Cmentarzemc2005300  a256 s.bfot. kolor., pl.c23 cm500  aBibliogr. s. 241. In|Sypek, Antoni (1946- ).|Alejami Starego Cmentarza|Komitet Opieki nad Starym Cmen|Tarnów|2005|tarnoviana|Naukowe i popularnonaukowe
185|001  amol2000080  a821.162.1-3100  a6162245  aSiećbostatni bastion SScBogusław Wołoszański260  aWarszawabWydawnictwo "Wołoszański"ccop. 2006300  a335, [1] s.c22 cm440  a45xv500  aNa s. red. zbędny ISBN 83-89344-23-8650  a1920  a83-|Wołoszański, Bogusław (1950- ).|Sieć : ostatni bastion SS|Wydawnictwo "Wołoszański"|Warszawa|cop. 2006|beletrystyka |Beletrystyka
164|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przeł. Kazimierz Morawski260  aKrakówbGregc2006300  a88 s.bil.c20 cm500  aindeks650  a67650  a68650  a69700  a5960920  a83-7327-319-0|Sofokles|Król Edyp|Greg|Kraków|2006|lektury|Lektury
164|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przeł. Kazimierz Morawski260  aKrakówbGregc2006300  a88 s.bil.c20 cm500  aindeks650  a67650  a68650  a69700  a5960920  a83-7327-319-0|Sofokles|Król Edyp|Greg|Kraków|2006|lektury|Lektury
164|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przeł. Kazimierz Morawski260  aKrakówbGregc2006300  a88 s.bil.c20 cm500  aindeks650  a67650  a68650  a69700  a5960920  a83-7327-319-0|Sofokles|Król Edyp|Greg|Kraków|2006|lektury|Lektury
164|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przeł. Kazimierz Morawski260  aKrakówbGregc2006300  a88 s.bil.c20 cm500  aindeks650  a67650  a68650  a69700  a5960920  a83-7327-319-0|Sofokles|Król Edyp|Greg|Kraków|2006|lektury|Lektury
164|001  amol2000080  a821.14'02-2100  a4200245  aKról EdypcSofokles ; przeł. Kazimierz Morawski260  aKrakówbGregc2006300  a88 s.bil.c20 cm500  aindeks650  a67650  a68650  a69700  a5960920  a83-7327-319-0|Sofokles|Król Edyp|Greg|Kraków|2006|lektury|Lektury
138|001  amol2000080  a821.162.1-3100  a6086245  aNiebieski autobuscBarbara Kosmowska260  aPoznańbZysk i S-ka. Wydaw.ccop. 2004300  a247, [1] s.c19 cm650  a1920  a83-7298-612-6|Kosmowska, Barbara (1958- ).|Niebieski autobus|Zysk i S-ka. Wydaw.|Poznań|cop. 2004|beletrystyka |Beletrystyka
186|001  amol2000080  a821.112.28-3100  a6163245  aNawróconycIsaac Bashevis Singer ; przeł. Maria Olejniczak-Skarsgrd260  aWarszawab"Muza"c2005300  a116, [4] s.c19 cm500  aTyt. tł.: "The penitent" 1983, oryg. jidysz: [Der bal-tshuve]. Poprz. wy|Singer, Isaac Bashevis (1904-1991).|Nawrócony|"Muza"|Warszawa|2005|beletrystyka |Beletrystyka
187|001  amol2000080  a821.162.1-3100  a6165245  aKatarynkacBolesław Prus [pseud.]260  aKrakówbGregc2004300  a32 s.bil.c21 cm440  a19xv500  aNazwa aut. : Aleksander Głowacki650  a84920  a83-7327-267-4|Prus, Bolesław (1847-1912).|Katarynka|Greg|Kraków|2004|lektury|Lektury
187|001  amol2000080  a821.162.1-3100  a6165245  aKatarynkacBolesław Prus [pseud.]260  aKrakówbGregc2004300  a32 s.bil.c21 cm440  a19xv500  aNazwa aut. : Aleksander Głowacki650  a84920  a83-7327-267-4|Prus, Bolesław (1847-1912).|Katarynka|Greg|Kraków|2004|lektury|Lektury
187|001  amol2000080  a821.162.1-3100  a6165245  aKatarynkacBolesław Prus [pseud.]260  aKrakówbGregc2004300  a32 s.bil.c21 cm440  a19xv500  aNazwa aut. : Aleksander Głowacki650  a84920  a83-7327-267-4|Prus, Bolesław (1847-1912).|Katarynka|Greg|Kraków|2004|lektury|Lektury
187|001  amol2000080  a821.162.1-3100  a6165245  aKatarynkacBolesław Prus [pseud.]260  aKrakówbGregc2004300  a32 s.bil.c21 cm440  a19xv500  aNazwa aut. : Aleksander Głowacki650  a84920  a83-7327-267-4|Prus, Bolesław (1847-1912).|Katarynka|Greg|Kraków|2004|lektury|Lektury
187|001  amol2000080  a821.162.1-3100  a6165245  aKatarynkacBolesław Prus [pseud.]260  aKrakówbGregc2004300  a32 s.bil.c21 cm440  a19xv500  aNazwa aut. : Aleksander Głowacki650  a84920  a83-7327-267-4|Prus, Bolesław (1847-1912).|Katarynka|Greg|Kraków|2004|lektury|Lektury
188|001  amol2000080  a821.162.1-3100  a6165245  aWybór nowelcBolesław Prus ; oprac. Anna Popławska260  aKrakówbGregc2006300  a214 s.bil.c21 cm440  a46xv500  aNazwa aut. Aleksander Głowacki650  a84700  a5963920  a83-7327-194-5|Prus, Bolesław (1847-1912).|Wybór nowel|Greg|Kraków|2006|lektury|Lektury
188|001  amol2000080  a821.162.1-3100  a6165245  aWybór nowelcBolesław Prus ; oprac. Anna Popławska260  aKrakówbGregc2006300  a214 s.bil.c21 cm440  a46xv500  aNazwa aut. Aleksander Głowacki650  a84700  a5963920  a83-7327-194-5|Prus, Bolesław (1847-1912).|Wybór nowel|Greg|Kraków|2006|lektury|Lektury
189|001  amol2000080  a884-1100  a6166245  aWybór bajekcIgnacy Krasicki ; oprac. Wojciech Rzehak260  aWrocławb"Siedmioróg"c1997300  a47, [1] s.bil.c21 cm440  a19xv650  a240700  a6167920  a83-7162-242-2|Krasicki, Ignacy (1735-1801).|Wybór bajek|"Siedmioróg"|Wrocław|1997|lektury|Lektury
189|001  amol2000080  a884-1100  a6166245  aWybór bajekcIgnacy Krasicki ; oprac. Wojciech Rzehak260  aWrocławb"Siedmioróg"c1997300  a47, [1] s.bil.c21 cm440  a19xv650  a240700  a6167920  a83-7162-242-2|Krasicki, Ignacy (1735-1801).|Wybór bajek|"Siedmioróg"|Wrocław|1997|lektury|Lektury
189|001  amol2000080  a884-1100  a6166245  aWybór bajekcIgnacy Krasicki ; oprac. Wojciech Rzehak260  aWrocławb"Siedmioróg"c1997300  a47, [1] s.bil.c21 cm440  a19xv650  a240700  a6167920  a83-7162-242-2|Krasicki, Ignacy (1735-1801).|Wybór bajek|"Siedmioróg"|Wrocław|1997|lektury|Lektury
189|001  amol2000080  a884-1100  a6166245  aWybór bajekcIgnacy Krasicki ; oprac. Wojciech Rzehak260  aWrocławb"Siedmioróg"c1997300  a47, [1] s.bil.c21 cm440  a19xv650  a240700  a6167920  a83-7162-242-2|Krasicki, Ignacy (1735-1801).|Wybór bajek|"Siedmioróg"|Wrocław|1997|lektury|Lektury
189|001  amol2000080  a884-1100  a6166245  aWybór bajekcIgnacy Krasicki ; oprac. Wojciech Rzehak260  aWrocławb"Siedmioróg"c1997300  a47, [1] s.bil.c21 cm440  a19xv650  a240700  a6167920  a83-7162-242-2|Krasicki, Ignacy (1735-1801).|Wybór bajek|"Siedmioróg"|Wrocław|1997|lektury|Lektury
190|001  amol2000080  a821.112.2(436)-3100  a6168245  aProcescFranz Kafka ; przekł. Bruno Schulz260  aKrakówbGregc2006300  a160 s.bil.c21 cm500  aTyt. oryg.: [Der Proze]650  a241700  a6169920  a83-7327-750-1|Kafka, Franz (1883-1924).|Proces|Greg|Kraków|2006|lektury|Lektury
190|001  amol2000080  a821.112.2(436)-3100  a6168245  aProcescFranz Kafka ; przekł. Bruno Schulz260  aKrakówbGregc2006300  a160 s.bil.c21 cm500  aTyt. oryg.: [Der Proze]650  a241700  a6169920  a83-7327-750-1|Kafka, Franz (1883-1924).|Proces|Greg|Kraków|2006|lektury|Lektury
190|001  amol2000080  a821.112.2(436)-3100  a6168245  aProcescFranz Kafka ; przekł. Bruno Schulz260  aKrakówbGregc2006300  a160 s.bil.c21 cm500  aTyt. oryg.: [Der Proze]650  a241700  a6169920  a83-7327-750-1|Kafka, Franz (1883-1924).|Proces|Greg|Kraków|2006|lektury|Lektury
192|001  amol2000080  a621.315:696](083.1)100  a6170245  aOchrona od porażeń w instalacjach elektrycznych obiektów budowlanychb(poradnik)cAlojzy Rogoń ; [SEP COSIW]250  aWyd. 5 popr. i uzup260  aWarszawa
bCentralny Ośrodek Szkolenia i Wydawnictw SE|Rogoń, Alojzy.|Ochrona od porażeń w instalacjach elektrycznych ob|Centralny Ośrodek Szkolenia i |Warszawa|2005|elektrotechnika|Naukowe i popularnonaukowe
12359|001  amol2000080  a638:696100  a18053245  aWspółczesne instalacje elektryczne w budownictwie jednorodzinnymbporadnik elektroinstalatorac[aut. Dariusz Drop et al.]260  aWarszawabCentralny Ośrodek Szkolenia i Wydawnictw SEPc2006300  a[2], 142 s|Drop, Dariusz.|Współczesne instalacje elektryczne w budownictwie |Centralny Ośrodek Szkolenia i |Warszawa|2006|elektrotechnika|Naukowe i popularnonaukowe
193|001  amol2000080  a621.315:696100  a6171245  aInstalacje elektryczne do zasilania urządzeń elektronicznychcStefan Siemek250  aWyd. 2260  aWarszawabCentralny Ośrodek Szkolenia i Wydawnictw SEPc2005300  a95 s.bil.c20 cm440  a47xv500  a|Siemek, Stefan (1931-2004).|Instalacje elektryczne do zasilania urządzeń elekt|Centralny Ośrodek Szkolenia i |Warszawa|2005|elektrotechnika|Naukowe i popularnonaukowe
194|001  amol2000080  a621.3(083.1)100  a6172245  aVademecum elektrykabporadnik dla inżynierów, techników i studentówcpod red. Jana Strojnego ; [aut. Filipowicz Bogusław et al.]250  aWyd. 3 popr260  aWarszawa
bCentralny Ośrodek Szkolenia i Wydawnic|Strojny, Jan. Red.|Vademecum elektryka : poradnik dla inżynierów, tec|Centralny Ośrodek Szkolenia i |Warszawa|2005|elektrotechnika|Naukowe i popularnonaukowe
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
197|001  amol2000080  a821.162.1-1100  a5938245  aPan TadeuszcAdam Mickiewicz260  aKrakówbGregc2007300  a334 s.bil.c1 cm440  a48xv500  anotatki na marginesie, cytaty, streszczenie650  a51920  a83-7327-192-9|Mickiewicz, Adam (1798-1855).|Pan Tadeusz|Greg|Kraków|2007|lektury|Lektury
191|001  amol2000080  a821.162.1-1100  a5938245  aBallady i romansecAdam Mickiewicz ; oprac. Wojciech Rzehak260  aKrakówbGregc2006300  a96bil.c21 cm440  a46xv650  a51700  a6167920  a83-7327-273-9|Mickiewicz, Adam (1798-1855).|Ballady i romanse|Greg|Kraków|2006|lektury|Lektury
191|001  amol2000080  a821.162.1-1100  a5938245  aBallady i romansecAdam Mickiewicz ; oprac. Wojciech Rzehak260  aKrakówbGregc2006300  a96bil.c21 cm440  a46xv650  a51700  a6167920  a83-7327-273-9|Mickiewicz, Adam (1798-1855).|Ballady i romanse|Greg|Kraków|2006|lektury|Lektury
191|001  amol2000080  a821.162.1-1100  a5938245  aBallady i romansecAdam Mickiewicz ; oprac. Wojciech Rzehak260  aKrakówbGregc2006300  a96bil.c21 cm440  a46xv650  a51700  a6167920  a83-7327-273-9|Mickiewicz, Adam (1798-1855).|Ballady i romanse|Greg|Kraków|2006|lektury|Lektury
191|001  amol2000080  a821.162.1-1100  a5938245  aBallady i romansecAdam Mickiewicz ; oprac. Wojciech Rzehak260  aKrakówbGregc2006300  a96bil.c21 cm440  a46xv650  a51700  a6167920  a83-7327-273-9|Mickiewicz, Adam (1798-1855).|Ballady i romanse|Greg|Kraków|2006|lektury|Lektury
191|001  amol2000080  a821.162.1-1100  a5938245  aBallady i romansecAdam Mickiewicz ; oprac. Wojciech Rzehak260  aKrakówbGregc2006300  a96bil.c21 cm440  a46xv650  a51700  a6167920  a83-7327-273-9|Mickiewicz, Adam (1798-1855).|Ballady i romanse|Greg|Kraków|2006|lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
556|001  amol2000080  a821.132.1-2100  a7096245  aWeselecStanisław Wyspiański260  aKrakówbGregc2006300  a221 s.c20 cm650  a325920  a83-7327-164-3|Wyspiański, Stanisław (1869-1907).|Wesele|Greg|Kraków|2006|lektury|Lektury
181|001  amol2000080  a821.162.1-3100  a6156245  aGranicacZofia Nałkowska260  aKrakówbWydawnictwo Zielona Sowaccop. 2005300  a208 s.c21 cm440  a44xv650  a16920  a83-7435-007-5|Nałkowska, Zofia (1884-1954).|Granica|Wydawnictwo Zielona Sowa|Kraków|cop. 2005|lektury|Lektury
181|001  amol2000080  a821.162.1-3100  a6156245  aGranicacZofia Nałkowska260  aKrakówbWydawnictwo Zielona Sowaccop. 2005300  a208 s.c21 cm440  a44xv650  a16920  a83-7435-007-5|Nałkowska, Zofia (1884-1954).|Granica|Wydawnictwo Zielona Sowa|Kraków|cop. 2005|lektury|Lektury
181|001  amol2000080  a821.162.1-3100  a6156245  aGranicacZofia Nałkowska260  aKrakówbWydawnictwo Zielona Sowaccop. 2005300  a208 s.c21 cm440  a44xv650  a16920  a83-7435-007-5|Nałkowska, Zofia (1884-1954).|Granica|Wydawnictwo Zielona Sowa|Kraków|cop. 2005|lektury|Lektury
181|001  amol2000080  a821.162.1-3100  a6156245  aGranicacZofia Nałkowska260  aKrakówbWydawnictwo Zielona Sowaccop. 2005300  a208 s.c21 cm440  a44xv650  a16920  a83-7435-007-5|Nałkowska, Zofia (1884-1954).|Granica|Wydawnictwo Zielona Sowa|Kraków|cop. 2005|lektury|Lektury
181|001  amol2000080  a821.162.1-3100  a6156245  aGranicacZofia Nałkowska260  aKrakówbWydawnictwo Zielona Sowaccop. 2005300  a208 s.c21 cm440  a44xv650  a16920  a83-7435-007-5|Nałkowska, Zofia (1884-1954).|Granica|Wydawnictwo Zielona Sowa|Kraków|cop. 2005|lektury|Lektury
198|001  amol2000080  a821.111-3100  a6178245  aDrużyna PierścieniacJ. R. R. Tolkien ; przeł. Maria Skibniewska260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2006300  a533, [11] s.bil.c20 cm440  a49xv1500  aTyt. oryg.: "The fellows|Tolkien, J. R. R. (1892-1973).|Drużyna Pierścienia|Warszawskie Wydawnictwo Litera|Warszawa|2006|fantastyka|Beletrystyka
200|001  amol2000080  a821.111-3100  a6178245  aDwie wieżecJ. R. R. Tolkien ; przeł. Maria Skibniewska260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2006300  a435, [5] s.c20 cm440  a49xvt. 2500  aTyt. oryg.: "The Lord of the Rings. |Tolkien, J. R. R. (1892-1973).|Dwie wieże|Warszawskie Wydawnictwo Litera|Warszawa|2006|fantastyka|Beletrystyka
199|001  amol2000080  a821.111-3100  a6178245  aPowrót królacJ. R. R. Tolkien ; przeł. Maria Skibniewska260  aWarszawabWarszawskie Wydawnictwo Literackie Muzac2006300  a557, [3] s.c20 cm440  a49xvt. 3500  aTyt. oryg.: "The Lord of the Rings|Tolkien, J. R. R. (1892-1973).|Powrót króla|Warszawskie Wydawnictwo Litera|Warszawa|2006|fantastyka|Beletrystyka
201|001  amol2000080  a82(091)(03)(075.3-021.66)100  a6180245  aSłownik lektur dla liceumcpod red. Henryka Sułka ; [aut. haseł Mirosław Dąbrowski et al.]260  aKrakówbWydawnictwo Zielona Sowac2003300  a672 s.c21 cm650  a121650  a245700  a618|Dąbrowski, Mirosław.|Słownik lektur dla liceum|Wydawnictwo Zielona Sowa|Kraków|2003|historia literatury|Wydawnictwa informacyjne
202|001  amol2000080  a339.923:327.39:061.1A/Z](4-67)"1989/..."(03)100  a6182245  aUnia Europejska - słownik encyklopedycznyc[aut. Renata Duda et al. ; red. nauk. Elżbieta Stadtmüller]250  aWyd. 2260  aWrocławb"Europa"c2004300  a443 s.
btab., wy|Duda, Renata.|Unia Europejska - słownik encyklopedyczny|"Europa"|Wrocław|2004|polityka|Wydawnictwa informacyjne
215|001  amol2000080  a316.77100  a6207245  aMożna się kłócić -ale tylko fairbSkuteczne i konstruktywne rozwiązywanie konfliktówcKarlheinz Moosing; z niem. przeł. Magdalena Jałowiec260  aKielcebJednośćc2004300  a173 s.bil.c22 cm500  aStreiten|Moosing, Karlheinz|Można się kłócić -ale tylko fair : Skuteczne i kon|Jedność|Kielce|2004|socjologia|Naukowe i popularnonaukowe
204|001  amol2000080  a913(235.243):929-051(438)A/Z]"2001/..."100  a6185245  aPrzesunąć horyzontcMartyna Wojciechowska260  aKrakówbWydawnictwo Otwartec2006300  a263, [1] s.bil. (gł. kolor.)c22 cm650  a253650  a211650  a254920  a83-7515-0|Wojciechowska, Martyna (1974- ).|Przesunąć horyzont|Wydawnictwo Otwarte|Kraków|2006|podróże|Beletrystyka
205|001  amol2000080  a821.162.1-3100  a6186245  aPaw królowejcDorota Masłowska ; il. Maciej Sieńczyk260  aWarszawabLampa i Iskra Bożac2005300  a155, [1] s.bil.c20 cm440  a50xv650  a1700  a6187920  a83-89603-20-9|Masłowska, Dorota (1983- ).|Paw królowej|Lampa i Iskra Boża|Warszawa|2005|beletrystyka|Beletrystyka
